
UC;NEW_NIO;OLD_NIO;DATA
8119422;45458305;362233256;10/16/24
8119406;44715341;411979284;10/16/24
94490325;45256897;331134391;10/16/24
94484368;45256871;331932466;10/16/24
94148660;45257817;331231858;10/16/24
94539863;45257782;331932397;10/16/24
94539170;45257812;330632283;10/16/24
95557270;45257814;281134486;10/16/24
94082618;45257816;331133772;10/16/24
94498059;45257783;331133955;10/16/24
94214662;45257780;331932013;10/16/24
8383391;44715583;990840804;10/16/24
8384037;44715580;244341689;10/16/24
90912314;45460041;400630100;10/16/24
58552715;45458063;421077966;10/16/24
8410127;45457512;294431733;10/16/24
56392842;45457506;413377783;10/16/24
78254825;45457508;253531461;10/16/24
75507552;45458640;401630616;10/16/24
108158560;45458641;400288254;10/16/24
81609027;45458636;301233581;10/16/24
94567794;45458637;331431779;10/16/24
49874772;45458643;391430786;10/16/24
27514595;45458644;341833614;10/16/24
58171991;44714746;883241961;10/16/24
8381399;45457614;842030408;10/16/24
8383413;45457610;864231266;10/16/24
84414278;45457609;282633711;10/16/24
65690729;45461431;940531073;10/17/24
8156379;45461422;312830283;10/17/24
8340773;45461417;810135950;10/17/24
8340650;45461420;393334667;10/17/24
76754804;45461424;423278063;10/17/24
55339913;45461221;232730348;10/17/24
93612990;45461226;330330257;10/17/24
20824904;45458350;211830662;10/17/24
59116366;45458371;214033946;10/17/24
77604865;45458352;350134575;10/17/24
89603230;45458354;393233842;10/17/24
27703339;45458383;933530779;10/17/24
65301501;44710648;973641267;10/17/24
43521185;45458381;202930829;10/17/24
25730711;44714673;750245143;10/17/24
21797927;44711681;220941739;10/17/24
48946672;44714599;214041042;10/17/24
78829151;45458333;773635226;10/17/24
25538780;44711651;922442370;10/17/24
25235427;45257252;211330200;10/17/24
73344036;45257255;352432868;10/17/24
89874862;45257259;393033693;10/17/24
98303112;45257253;312832351;10/17/24
102318662;45257235;370231917;10/17/24
101093918;45257241;963531021;10/17/24
33771766;44715454;951240405;10/17/24
25499408;44709432;922440367;10/17/24
39571580;45460457;984730700;10/17/24
85138541;45257992;961430574;10/17/24
68620128;45460460;331934312;10/17/24
89125959;45460464;431376258;10/17/24
73832464;45456845;291431817;10/17/24
81629702;44714694;940542922;10/17/24
81736860;44714697;854242395;10/17/24
82156409;44714696;292341739;10/17/24
82070903;44714693;292341807;10/17/24
89729544;44714695;301140845;10/17/24
82440700;44707737;333140672;10/17/24
82994900;44711213;322542344;10/17/24
27791122;45458296;410876901;10/17/24
66856019;44709231;203142431;10/17/24
95634568;45458299;882432149;10/17/24
22011803;44707213;913242681;10/17/24
79596800;45458286;830630271;10/17/24
84073683;45458241;362233218;10/17/24
84131187;45458242;284532249;10/17/24
82415927;45458291;291931057;10/17/24
72751118;45458290;270333693;10/17/24
83762388;45458243;240931510;10/17/24
83025812;45458235;291931056;10/17/24
86655531;45458238;324031431;10/17/24
92449751;45458239;330331167;10/17/24
78218438;45458236;290631643;10/17/24
73014249;45458244;272433300;10/17/24
83974938;45456688;393031354;10/17/24
77149092;45458294;282831849;10/17/24
112846335;45457284;423177709;10/17/24
110702123;44715215;420580299;10/17/24
88594297;45460740;421976662;10/17/24
88594475;45460741;391933835;10/17/24
88594254;45460737;341832543;10/17/24
88594394;45460744;264130559;10/17/24
88594360;45257973;212032538;10/17/24
72190043;45460735;372931254;10/17/24
110395840;45460738;362732278;10/17/24
87456338;45460739;370533039;10/17/24
86208101;45257977;301330879;10/17/24
47718145;45460062;854730891;10/17/24
20646089;44711270;873642488;10/17/24
62145827;44711268;223140537;10/17/24
20526601;44711272;882440676;10/17/24
20646038;44711273;761148438;10/17/24
107411563;44571819;420169583;10/17/24
110274857;44715436;413180225;10/17/24
110543661;44709227;431780909;10/17/24
81175779;44709226;301540506;10/17/24
8332673;44709225;854541764;10/17/24
88937119;44715439;410179907;10/17/24
8333149;44709228;861740786;10/17/24
71247629;44709223;431180916;10/17/24
36000094;44709224;422479184;10/17/24
27298612;44715092;974041022;10/17/24
74922092;44714649;280240927;10/17/24
51177510;45461461;981230277;10/17/24
20294352;45461456;284534716;10/17/24
73052914;44715533;982641152;10/17/24
85538302;45461300;270431707;10/17/24
8382603;45457315;904031940;10/17/24
59169869;45461299;244732137;10/17/24
83913050;45461296;240831295;10/17/24
73236306;44282632;272232816;10/17/24
90837207;44282634;324331492;10/17/24
90025946;44282629;282633929;10/17/24
71396705;44282633;324333741;10/17/24
106906534;44282630;415577024;10/17/24
106906208;44282628;401431592;10/17/24
8279454;44282626;400488674;10/17/24
95116354;44282631;333930074;10/17/24
96157429;45457274;301731767;10/17/24
91930731;45457266;330330034;10/17/24
95045384;45457267;224031292;10/17/24
97040592;45457272;341833784;10/17/24
8278946;45457269;200832692;10/17/24
111195071;44715385;422479587;10/17/24
111310792;45458611;421978695;10/17/24
111515335;45458613;421878832;10/17/24
99789043;45458612;351730998;10/17/24
30643635;44715383;884041615;10/17/24
52932842;45458603;930831849;10/17/24
79085440;45458600;982230230;10/17/24
8118078;44714969;331940793;10/17/24
8121150;44714972;774141284;10/17/24
43631061;45458601;415577221;10/17/24
104873450;45255669;392330377;10/17/24
8411409;45255663;373530025;10/17/24
8411123;45255662;431376734;10/17/24
68894007;44715190;223040422;10/17/24
87522497;45255665;430378411;10/17/24
79328946;45458881;330330106;10/17/24
69680949;45458904;270431711;10/17/24
79960405;45458901;271733578;10/17/24
71883100;45458900;271733654;10/17/24
111456886;45458896;422877913;10/17/24
109928180;45458895;415577976;10/17/24
113085028;45458902;380933460;10/17/24
108596117;45458897;324433791;10/17/24
109734041;45458172;415577967;10/17/24
98305182;45458171;312832262;10/17/24
35175907;44715251;402673327;10/17/24
8348960;45461104;413378167;10/17/24
78859026;45461098;430378518;10/17/24
70002118;45461103;391231727;10/17/24
49876767;45253657;312933321;10/17/24
91648947;45460415;312933367;10/17/24
75929724;45460418;280930680;10/17/24
40682250;45460472;353130994;10/17/24
82277869;45460417;292632031;10/17/24
82994269;45460420;280431472;10/17/24
61312681;45460466;223142126;10/17/24
79514723;45458494;290631463;10/17/24
107935465;45456604;421976384;10/17/24
109170911;45456596;412477415;10/17/24
109180666;45456592;412477227;10/17/24
111241995;45456585;421976469;10/17/24
109884973;45456588;414978034;10/17/24
103016392;44714764;351742884;10/17/24
103552758;44708971;372042414;10/17/24
8365261;44714767;331243108;10/17/24
93897014;45457208;331133771;10/17/24
101669569;45457205;361832314;10/17/24
94366365;45457209;331932395;10/17/24
94367132;45457207;331932399;10/17/24
94105685;45457211;331934323;10/17/24
97044148;45457213;342730205;10/17/24
94221260;45457212;331934282;10/17/24
94198845;45457214;331232796;10/17/24
94478333;45457210;330632286;10/17/24
59268107;44714743;962342236;10/17/24
90147715;45457571;803535063;10/17/24
112396836;45457572;431376733;10/17/24
112571271;45457570;431377756;10/17/24
112477976;45457567;430278027;10/17/24
89788761;44714745;430280795;10/17/24
8327270;44715208;832445287;10/17/24
8332142;44717925;920844104;10/17/24
50128736;45461241;413377436;10/17/24
70725942;45461236;214131928;10/17/24
8143544;45461239;361032408;10/17/24
54838738;45461243;990830357;10/17/24
68029675;45461240;951630043;10/17/24
100255710;45461238;353130670;10/17/24
100255612;45461235;353130665;10/17/24
8208352;45457187;883232769;10/17/24
100594255;45460515;353734504;10/17/24
59982101;45460522;380352157;10/17/24
39650782;45460433;212130536;10/17/24
50829599;45460519;232730901;10/17/24
57391343;45460425;340632234;10/17/24
80448046;45460494;414976501;10/17/24
8332908;45461175;244432631;10/17/24
8332258;45461194;754530536;10/17/24
60535652;44715034;411979760;10/17/24
39326977;45461193;981930372;10/17/24
51217406;45461185;233131553;10/17/24
89346114;44715354;911040285;10/17/24
85405027;44715355;294640484;10/17/24
39825078;45461281;390231259;10/17/24
82119651;45461280;393330616;10/17/24
34017372;45461278;920832486;10/17/24
83529292;45461283;341330776;10/17/24
8396744;45461307;792735440;10/17/24
8396760;45461314;243231251;10/17/24
57135835;45461276;352431924;10/17/24
8129720;44710299;413079788;10/17/24
75072564;44714623;260141869;10/17/24
101077343;44714622;360140884;10/17/24
79685080;45456889;430376567;10/17/24
108004929;45456891;390534194;10/17/24
29646847;45456821;941630222;10/17/24
105099279;45456819;381030499;10/17/24
106493680;45456893;393532208;10/17/24
28370040;45456892;422877385;10/17/24
8366012;45458717;881230719;10/17/24
94705976;44715376;333140661;10/17/24
73766780;44715380;843740496;10/17/24
95892982;45458722;340732017;10/17/24
52869989;45461324;301132961;10/17/24
86100360;45461321;421078050;10/17/24
75729490;45461319;413378274;10/17/24
35464313;45461323;430378409;10/17/24
79934897;44715012;402673446;10/17/24
68755228;45461320;220930654;10/17/24
75341000;45461318;413377693;10/17/24
45732353;45461322;212230995;10/17/24
68433026;45257391;212230984;10/17/24
77324269;45460785;224730122;10/17/24
84283289;45460791;402572454;10/17/24
42477107;45460779;392131671;10/17/24
96132221;45460794;341330879;10/17/24
19522053;45460781;331932083;10/17/24
94580766;45456881;331431914;10/17/24
96386770;45456876;333933977;10/17/24
95035540;45257674;333930234;10/17/24
94928452;45460756;244730116;10/17/24
94093377;45460758;331232795;10/17/24
105234761;44715119;390142449;10/17/24
105041440;45459126;392131692;10/17/24
50841254;45459127;341833780;10/17/24
96966734;45459129;430778852;10/17/24
77964969;45457163;294230885;10/17/24
104866772;45457155;380730151;10/17/24
102183368;45457633;370532566;10/17/24
97216330;45457628;423177138;10/17/24
96804645;45457626;331930359;10/17/24
96044055;45457627;341333914;10/17/24
92983316;45459306;324331491;10/17/24
92176127;45459321;324031563;10/17/24
96166207;45459318;300730749;10/17/24
102219222;45459322;403272616;10/17/24
101106521;45459317;270331107;10/17/24
83343814;44715348;400144136;10/17/24
103622357;45459091;370730422;10/17/24
82294410;45459086;370730308;10/17/24
98659731;45459093;352434988;10/17/24
74133390;45459092;313633263;10/17/24
8392013;45459090;274731317;10/17/24
8207844;45460677;932030402;10/17/24
87445255;45460682;860930161;10/17/24
81665270;44707738;282743529;10/17/24
85700592;44711743;884041843;10/17/24
87887720;45458399;930830312;10/17/24
39354903;45457361;353734494;10/17/24
98783041;45457357;352531963;10/17/24
107331160;44711742;323943646;10/17/24
87435462;45257081;253430083;10/17/24
8408734;45257085;400230422;10/17/24
106196529;45257083;393532629;10/17/24
107039532;45257080;401531525;10/17/24
106635956;45257088;393031341;10/17/24
108223183;45257084;400488473;10/17/24
60434120;45457655;252230116;10/17/24
59104120;45458145;223531638;10/17/24
35431520;45458151;962830315;10/17/24
41304292;45458183;360540326;10/17/24
8216657;45458146;990330370;10/17/24
55180710;45458150;751230010;10/17/24
87032392;45458176;291930901;10/17/24
87031515;45458152;833130211;10/17/24
68281943;45459065;244031002;10/17/24
51068265;45459073;843330276;10/17/24
46414231;45459071;881230825;10/17/24
8154430;45459066;882033160;10/17/24
62591762;44714728;770540086;10/17/24
42802873;45458528;202430185;10/17/24
79109543;45459068;981931013;10/17/24
99526140;45460450;393031253;10/17/24
87841819;45457767;312933237;10/17/24
46075763;45457766;214031805;10/17/24
96364246;45457770;341833975;10/17/24
72460571;45457774;311332509;10/17/24
8415382;45461327;340532953;10/17/24
79110568;45461333;415578812;10/17/24
83949321;45461332;294531075;10/17/24
48264504;45461325;224031604;10/17/24
86280309;45461334;961530309;10/17/24
71360611;45461330;421277334;10/17/24
8292868;45461331;294732824;10/17/24
89409329;45461326;431177689;10/17/24
83108467;45257699;292132073;10/17/24
91119375;45257692;271730596;10/17/24
111942683;44707359;431779813;10/17/24
105354988;45457283;391232925;10/17/24
84925671;45457280;261431095;10/17/24
84933216;45257642;331232752;10/17/24
77422074;45457277;264130260;10/17/24
106692542;44714665;400144109;10/17/24
106752952;44714664;400143541;10/17/24
106772490;44714663;400143556;10/17/24
108288358;44714662;400272768;10/17/24
85206377;45456805;410576885;10/17/24
104256621;44281963;372143667;10/17/24
104692766;44281962;380731558;10/17/24
104256540;44281960;372143666;10/17/24
104237759;44281956;331040362;10/17/24
104256370;44281958;372143668;10/17/24
35140399;45257832;962031151;10/17/24
8297843;45257839;390731849;10/17/24
25396331;45257830;920831068;10/17/24
8395292;45457461;212131968;10/17/24
31562051;45457458;414978090;10/17/24
89807200;45457463;260333404;10/17/24
8302901;45457456;420476963;10/17/24
28108493;45459939;794030866;10/17/24
8518386;44282579;421076546;10/17/24
92247032;44282577;380432204;10/17/24
87461978;45459952;973230844;10/17/24
8137269;45459948;992431274;10/17/24
92246915;45456909;414976619;10/17/24
83833293;45456913;401431105;10/17/24
8442657;45456910;414978967;10/17/24
94720886;45456906;330632357;10/17/24
94297053;45456914;331431803;10/17/24
109549821;45456905;412977388;10/17/24
8443491;45456907;331931825;10/17/24
99764342;45456911;351732959;10/17/24
71204083;45456912;361832655;10/17/24
82695245;44570617;311769998;10/17/24
79597831;44570619;314569945;10/17/24
110859049;44715314;411979678;10/17/24
98037129;44570556;420981325;10/17/24
91084776;45460361;310530975;10/17/24
94017603;45460359;353132682;10/17/24
99317168;45460358;352430905;10/17/24
101636261;45460363;362430423;10/17/24
20192029;45460362;200430833;10/17/24
20151691;44570616;430781934;10/17/24
110075005;44715187;430180342;10/17/24
108602451;44715115;410179379;10/17/24
105010103;44715113;390872819;10/17/24
102153345;44715129;342340446;10/17/24
75451972;45253990;282634944;10/17/24
58993738;45253993;212232968;10/17/24
94170070;45253991;331131847;10/17/24
87094576;45253994;292132171;10/17/24
81625057;45253525;421276334;10/17/24
89852702;45457536;290632933;10/17/24
80412394;44714785;903340507;10/17/24
58840010;45457538;250132389;10/17/24
69700079;45457539;270431722;10/17/24
75515237;45457541;271733374;10/17/24
49571249;45457535;252231244;10/17/24
73273635;45457543;272434233;10/17/24
96879513;45457542;341832894;10/17/24
105378020;45257145;391232940;10/17/24
105323420;45257143;390134782;10/17/24
106323598;45257141;390232101;10/17/24
106024671;45257140;391231623;10/17/24
106394126;45257144;391231769;10/17/24
105915300;45257161;391231356;10/17/24
105324019;45257160;390134643;10/17/24
106127616;45257162;390634602;10/17/24
105321397;45257169;390634883;10/17/24
105322660;45257146;390634886;10/17/24
105321478;45257149;390634882;10/17/24
106619390;45257163;393031267;10/17/24
87317532;45461272;273330483;10/17/24
37097490;44714610;882040977;10/17/24
50210238;45460094;270331434;10/17/24
88697576;45460097;415076142;10/17/24
91824559;45460085;431278295;10/17/24
75818540;45460091;280930618;10/17/24
72874180;45460919;252231398;10/17/24
82424268;45255821;212233540;10/17/24
75205530;45460923;841130335;10/17/24
59625511;45458687;241632050;10/17/24
59625465;45458693;243131946;10/17/24
79886957;45460924;211730194;10/17/24
42602033;45460921;202030777;10/17/24
43916970;45255822;851431017;10/17/24
70248338;45460917;224031969;10/17/24
38510138;45257429;380772755;10/17/24
81538987;45456923;292231993;10/17/24
82616710;45456924;282634205;10/17/24
84061316;45456915;294531995;10/17/24
82164878;45456917;271733855;10/17/24
81967381;45456916;292132120;10/17/24
81686595;45458593;292132030;10/17/24
82119805;45456919;271733128;10/17/24
84044365;45456921;292631726;10/17/24
81569203;45456918;292132018;10/17/24
82107807;45459451;292230645;10/17/24
82006164;45459450;282831787;10/17/24
81673159;45459445;292230138;10/17/24
82399620;45459447;292632059;10/17/24
83613447;45456922;944032299;10/17/24
82028540;45459449;280330817;10/17/24
81797117;45459454;291931486;10/17/24
87473658;44715196;873642410;10/17/24
46479813;45459521;214033921;10/17/24
45961794;45459517;214031862;10/17/24
44119615;44715201;203841607;10/17/24
77796497;45460911;331932074;10/17/24
37082892;45256545;973630563;10/17/24
73087874;44715430;860441639;10/17/24
37238078;44715361;312841391;10/17/24
56320663;44715101;240842012;10/17/24
37245856;44715358;893242289;10/17/24
73115304;45457558;961630725;10/17/24
98479393;45457561;312834526;10/17/24
83921974;45457556;361733663;10/17/24
91986362;45457563;324331716;10/17/24
99445018;45457557;423276113;10/17/24
112171958;45253762;430778480;10/17/24
109661940;45460823;414377304;10/17/24
108202747;45460819;400788233;10/17/24
102064679;45460815;370231679;10/17/24
104253045;45460817;351741740;10/17/24
103665358;45460824;370733012;10/17/24
70173150;45460888;273330505;10/17/24
8405565;45460892;201933188;10/17/24
8400679;45460886;210533374;10/17/24
53240430;45459458;391433391;10/17/24
81404549;45459460;393033691;10/17/24
64050548;45459457;414477412;10/17/24
13910639;45459461;423176563;10/17/24
72048158;45459464;412976656;10/17/24
111986133;45459456;430878059;10/17/24
8284059;45460894;381034033;10/17/24
36819948;45459462;324331984;10/17/24
49005855;45459463;324333662;10/17/24
109793200;45459455;392431685;10/17/24
8284393;45460890;400230651;10/17/24
107881756;45460893;391031277;10/17/24
98796496;45461357;312831524;10/17/24
98796917;45461363;324031636;10/17/24
39185710;45257669;982530704;10/17/24
83756876;45257665;972430209;10/17/24
78992664;45257664;982530616;10/17/24
57778000;45257660;311332155;10/17/24
65937686;45458744;260230562;10/17/24
32799721;45257661;952830018;10/17/24
36542016;45257662;972430211;10/17/24
82977674;45257666;361831908;10/17/24
8327262;45460855;371172713;10/17/24
8327289;45460863;953931016;10/17/24
60559497;45460862;940631891;10/17/24
85151866;45460859;324031472;10/17/24
82896798;45460858;280431721;10/17/24
85860689;45460860;300930979;10/17/24
80904645;45460857;291932472;10/17/24
76883248;45460864;281230435;10/17/24
8208565;45456902;380331723;10/17/24
36195600;45456898;340131457;10/17/24
45323909;45457576;211830520;10/17/24
63082721;45457602;914430389;10/17/24
74318691;45457597;274730709;10/17/24
75090694;45457599;274831544;10/17/24
8211590;45257031;291932542;10/17/24
8211531;44715322;751445241;10/17/24
82508569;45257037;284532259;10/17/24
80060404;45257033;284532257;10/17/24
82508356;45257036;284532256;10/17/24
8211639;45257133;410877878;10/17/24
90564430;45257035;400231107;10/17/24
87715791;45257284;341330877;10/17/24
73598429;45257276;264131543;10/17/24
81727569;45456772;291931493;10/17/24
82462097;45456767;962833009;10/17/24
81810059;45456773;291931483;10/17/24
84006633;45461401;291930214;10/17/24
81941552;45461403;292230618;10/17/24
81536763;45456768;292231996;10/17/24
86908863;45456774;302130972;10/17/24
82132771;45456769;273332426;10/17/24
81461100;45456765;291932143;10/17/24
81745389;45456771;291931492;10/17/24
81818394;45461440;291931475;10/17/24
82679452;45461444;351731483;10/17/24
85367010;45461438;292632075;10/17/24
86352660;45461437;291932378;10/17/24
81959249;45461436;280430133;10/17/24
81449194;45461441;291932427;10/17/24
8299080;45460350;341833706;10/17/24
104011580;45460352;351340738;10/17/24
106160761;44709968;390542522;10/17/24
94738025;45459468;330734472;10/17/24
94090556;45459473;331232793;10/17/24
102950466;45460336;372933572;10/17/24
109562550;45460337;413076048;10/17/24
109130294;45460341;412477556;10/17/24
103190244;45460335;372932275;10/17/24
102853355;45460344;372933506;10/17/24
103184074;45460343;371732350;10/17/24
106275500;45460339;390232135;10/17/24
109767608;45460338;412076333;10/17/24
104258268;45460340;370141738;10/17/24
103052909;45460342;373332923;10/17/24
108720225;45459036;411377006;10/17/24
104113987;45459043;372143794;10/17/24
8295484;45456838;290631233;10/17/24
8295409;45456837;391633506;10/17/24
8295123;45456842;400231852;10/17/24
104706147;45456740;381333006;10/17/24
102823758;45456737;390231381;10/17/24
21201242;45456836;202430839;10/17/24
105281085;45458115;390233098;10/17/24
108784134;45458118;403372699;10/17/24
68753764;45457024;962731005;10/17/24
8112266;45457023;351233300;10/17/24
89713397;45457015;410879787;10/17/24
86969790;45457021;351233302;10/17/24
86762737;45460881;351233298;10/17/24
8112304;45457048;312931315;10/17/24
8112290;45457017;342342093;10/17/24
8112274;45460884;352432932;10/17/24
8112185;45460877;212131984;10/17/24
8112207;45460879;421577550;10/17/24
105364681;45460931;390634838;10/17/24
108244776;45460930;400788767;10/17/24
105364649;45459427;390134720;10/17/24
105323616;45460925;390134785;10/17/24
105366986;45460933;390634836;10/17/24
105321818;45459428;390134786;10/17/24
105323730;45459425;390634861;10/17/24
105322148;45460927;390634862;10/17/24
105971227;45460934;391231350;10/17/24
108845192;45460929;411380160;10/17/24
105366960;45257755;390134719;10/17/24
105311570;45257753;390134606;10/17/24
105366102;45459426;390134715;10/17/24
105323870;45459430;390634881;10/17/24
108482766;45459432;410677709;10/17/24
105322261;45459434;390634884;10/17/24
36196800;45458730;972030094;10/17/24
19441819;45458732;894233665;10/17/24
68945426;45458733;331233777;10/17/24
84573333;45458728;312933340;10/17/24
61245143;45456535;252231466;10/17/24
49543806;45456539;260333419;10/17/24
61470414;45456536;963130361;10/17/24
83811184;45460380;860930113;10/17/24
95946250;45257819;341333853;10/17/24
94407975;45257813;312832564;10/17/24
94151709;45257815;331934320;10/17/24
93897600;45257818;331131666;10/17/24
94274070;45257810;331934326;10/17/24
94667055;45257787;362433187;10/17/24
94362254;45257786;330632288;10/17/24
95357750;44282979;294733842;10/17/24
94926220;45257811;894230250;10/17/24
94553238;44282978;331431820;10/17/24
94706360;44282983;331431817;10/17/24
94377790;44282981;331133953;10/17/24
96993308;45458057;341834015;10/17/24
104318600;44715585;372141585;10/17/24
82104387;45460043;282634934;10/17/24
100326196;45458060;353134416;10/17/24
100308546;45458056;353134512;10/17/24
93011148;45457525;331133732;10/17/24
103467670;45457530;401233511;10/17/24
89417810;45457513;341833962;10/17/24
97036242;45457527;380731236;10/17/24
95431012;45457507;324831967;10/17/24
85356700;45460835;300932239;10/17/24
81726996;45460841;311332233;10/17/24
72892528;45460837;312832947;10/17/24
85495832;45460844;393533099;10/17/24
77572297;45460842;953430898;10/17/24
79551599;45460843;340632194;10/17/24
109954513;45457168;415576711;10/17/24
74467506;45457171;430278126;10/17/24
87936909;45457173;291930212;10/17/24
81656076;45457170;292230117;10/17/24
84671076;45457169;310531916;10/17/24
86006738;45457165;393031342;10/17/24
85346713;45458635;292632071;10/17/24
81847580;45458638;292230168;10/17/24
76952509;45460809;310531917;10/17/24
84776943;45460808;220930221;10/17/24
81679793;45460812;292230152;10/17/24
81618883;45460806;292230169;10/17/24
64075664;45457367;282831464;10/17/24
107721317;45461345;393330659;10/17/24
8109630;45459492;882030708;10/17/24
85309214;45459491;330331126;10/17/24
104493526;45459500;381332450;10/17/24
8337926;45459504;331232961;10/17/24
29493170;45459496;773232372;10/17/24
78227224;45457612;930430479;10/17/24
74634895;45457605;211830630;10/17/24
39461823;45457611;412477339;10/17/24
80697305;45457608;980330352;10/17/24
28280245;45458326;230533266;10/18/24
30883210;45458332;400230361;10/18/24
26692961;45458329;930432955;10/18/24
101695519;45457942;361831208;10/18/24
89729196;44707735;301140847;10/18/24
81736843;44711211;822640348;10/18/24
89728734;44707734;321341216;10/18/24
95253840;45457479;324831644;10/18/24
97162396;45458298;341832713;10/18/24
97497703;45457481;343233058;10/18/24
102397430;45457282;370534192;10/18/24
104087030;45457281;300831067;10/18/24
96070544;45257823;324331606;10/18/24
94890617;45257970;282632139;10/18/24
95585109;45257978;340131400;10/18/24
80410987;45254031;330330450;10/18/24
88974057;45459118;243131917;10/18/24
89170164;45254036;282633338;10/18/24
62879294;45459119;253531447;10/18/24
87855380;45459117;243233026;10/18/24
75804069;45459122;920431851;10/18/24
88729540;45459120;241632010;10/18/24
68826656;45459121;272433363;10/18/24
55578500;44711269;231441330;10/18/24
70622442;45256855;831431125;10/18/24
22770585;45460506;401630702;10/18/24
22770569;45460510;920630314;10/18/24
21101469;45460507;920630492;10/18/24
89173228;45460508;993632039;10/18/24
89787170;45457268;423176492;10/18/24
74879383;45457270;243132699;10/18/24
81091095;45457265;241731402;10/18/24
86863240;45457271;810835461;10/18/24
53396561;45457273;240830790;10/18/24
63550563;45257063;981230937;10/18/24
94961450;45257066;333830815;10/18/24
82474257;45257068;393432605;10/18/24
69228604;45257062;230733916;10/18/24
84125802;45257067;292230969;10/18/24
111562619;45458949;421776469;10/18/24
111377404;45458950;421776998;10/18/24
111286182;45458945;421978211;10/18/24
111441021;45458951;422877857;10/18/24
95050264;45459442;284531375;10/18/24
99807653;45459440;351730101;10/18/24
95936890;45459438;340634602;10/18/24
93049048;45459444;340632267;10/18/24
97725269;45457412;351730016;10/18/24
96095466;45459443;340632187;10/18/24
94826218;45459437;260132810;10/18/24
95633332;45459439;340131918;10/18/24
95212329;45459436;290531882;10/18/24
108554902;45456602;410878400;10/18/24
83787658;45257369;260133764;10/18/24
90351215;45257368;291930924;10/18/24
73367036;45257360;324031616;10/18/24
79479863;45257366;980432686;10/18/24
45224064;45257361;211830588;10/18/24
33779007;45457591;994031075;10/18/24
93143745;45461199;311532425;10/18/24
8128340;44711617;854242203;10/18/24
66386071;45460430;940530728;10/18/24
77053770;44711829;873642793;10/18/24
77368827;44711616;210641129;10/18/24
93300484;45461211;324330762;10/18/24
95188851;45461213;333930112;10/18/24
96962097;45461210;341833742;10/18/24
93248881;45461188;400231110;10/18/24
94377154;45461184;331932368;10/18/24
93378785;45461176;330330128;10/18/24
92599990;45461192;330734429;10/18/24
100864651;45461186;360133002;10/18/24
95814353;45461179;340730716;10/18/24
96584459;45461180;341833995;10/18/24
94470740;45461182;330632072;10/18/24
93223439;45461183;400231112;10/18/24
93697643;45461191;340731819;10/18/24
94822476;45461181;992732888;10/18/24
93075847;45461178;330331291;10/18/24
93075855;45461208;330734702;10/18/24
99452561;45461207;415576779;10/18/24
95267093;45461214;324233623;10/18/24
95482547;45461209;340133935;10/18/24
92613691;45461206;270130265;10/18/24
93337167;45461177;330330904;10/18/24
96609494;45461187;430778353;10/18/24
94198969;45461190;331231868;10/18/24
96811382;45458250;340634448;10/18/24
94594597;45461309;330632010;10/18/24
95600671;45461310;340730672;10/18/24
99784599;45461277;351733162;10/18/24
97088889;45458245;341834090;10/18/24
95287205;45458251;333633960;10/18/24
100164889;45458252;351731463;10/18/24
96961651;45458247;341834118;10/18/24
97511234;45458249;350133657;10/18/24
94592128;45458625;252233674;10/18/24
97525472;45460789;350133707;10/18/24
97015091;45460787;341833645;10/18/24
97127094;45460790;341833959;10/18/24
95905219;45460777;421777904;10/18/24
96574240;45460780;341830961;10/18/24
95312471;45460832;294730754;10/18/24
86697501;45457968;222730458;10/18/24
53370503;45460760;212133132;10/18/24
72387300;45257670;232430832;10/18/24
50103709;45460762;984732145;10/18/24
52427897;45456875;212133109;10/18/24
76289877;45460757;244031027;10/18/24
45375763;45257683;930430724;10/18/24
107688565;45459962;393333273;10/18/24
101071647;45459960;360230100;10/18/24
107688549;45459985;393333274;10/18/24
101071590;45459992;360131404;10/18/24
101073500;45459961;360230122;10/18/24
102160619;45459990;370232374;10/18/24
107750880;45459956;401233393;10/18/24
101071671;45459955;360230788;10/18/24
101071752;45459963;360131405;10/18/24
81249462;45459087;291932419;10/18/24
79605346;45459088;290631445;10/18/24
79589820;45459082;290631454;10/18/24
81909250;45459081;292132102;10/18/24
80606261;45459085;333930095;10/18/24
79939520;45459083;291430999;10/18/24
84520299;45459089;280331228;10/18/24
79589723;45459094;290631453;10/18/24
89137132;45459080;291431792;10/18/24
69840946;45459074;333930244;10/18/24
96083530;45457769;340634756;10/18/24
93699263;45457765;331131949;10/18/24
97741973;45457768;342644011;10/18/24
93993986;45459718;331231961;10/18/24
97339423;45460314;331133678;10/18/24
94979235;45459719;370230953;10/18/24
95247866;45459716;393432611;10/18/24
97195316;45257696;341830542;10/18/24
95908528;45257697;273133698;10/18/24
94960100;45459715;272233354;10/18/24
98075667;45257693;351733049;10/18/24
95458352;45461329;282733771;10/18/24
96266872;45461328;340632329;10/18/24
97193453;45461143;343233169;10/18/24
32235038;44570618;410481035;10/18/24
93481020;45461339;330330848;10/18/24
93120265;45461340;324030865;10/18/24
93031246;45461337;324331525;10/18/24
93229488;45461343;393033484;10/18/24
93607300;45461342;324031650;10/18/24
93580371;45461341;341330870;10/18/24
91969093;45459097;301433367;10/18/24
92794238;45459100;330331178;10/18/24
96573295;45459103;341330277;10/18/24
92508723;45459095;330734426;10/18/24
96258896;45459099;341330304;10/18/24
105322377;45458256;390634885;10/18/24
